Date,OMXV Value,OMXV Change (%),OMXV Daily Change (%),OMX raw,2,,,1,
"21,08,2008",420.84,320.84,1.27,2008-08-21,8,2008,14681.51,36,
"22,08,2008",428.98,328.98,1.93,2008-08-22,8,2008,15110.49,37,
"25,08,2008",424.4,324.4,-1.07,2008-08-25,8,2008,15534.89,38,
"26,08,2008",422.48,322.48,-0.45,2008-08-26,8,2008,15957.37,39,
"27,08,2008",419.13,319.13,-0.79,2008-08-27,8,2008,16376.5,40,
"28,08,2008",419.51,319.51,0.09,2008-08-28,8,2008,16796.01,41,
"29,08,2008",424.3,324.3,1.14,2008-08-29,8,2008,17220.31,42,
"01,09,2008",427.24,327.24,0.69,2008-09-01,9,2008,17647.55,43,
"02,09,2008",425.71,325.71,-0.36,2008-09-02,9,2008,18073.26,44,
"03,09,2008",426.94,326.94,0.29,2008-09-03,9,2008,18500.2,45,
"04,09,2008",429.26,329.26,0.54,2008-09-04,9,2008,18929.46,46,
"05,09,2008",422.44,322.44,-1.59,2008-09-05,9,2008,19351.9,47,
"08,09,2008",427.97,327.97,1.31,2008-09-08,9,2008,19779.87,48,
"09,09,2008",424.67,324.67,-0.77,2008-09-09,9,2008,20204.54,49,
"10,09,2008",423.18,323.18,-0.35,2008-09-10,9,2008,20627.72,50,
"11,09,2008",416.89,316.89,-1.49,2008-09-11,9,2008,21044.61,51,
"12,09,2008",413.89,313.89,-0.72,2008-09-12,9,2008,21458.5,52,
"15,09,2008",398.56,298.56,-3.7,2008-09-15,9,2008,21857.06,53,
"16,09,2008",393.29,293.29,-1.32,2008-09-16,9,2008,22250.35,54,
"17,09,2008",388.42,288.42,-1.24,2008-09-17,9,2008,22638.77,55,
"18,09,2008",374.24,274.24,-3.65,2008-09-18,9,2008,23013.01,56,
"19,09,2008",374.79,274.79,0.15,2008-09-19,9,2008,23387.8,57,
"22,09,2008",381.48,281.48,1.78,2008-09-22,9,2008,23769.28,58,
"23,09,2008",365.56,265.56,-4.17,2008-09-23,9,2008,24134.84,59,
"24,09,2008",355.56,255.56,-2.74,2008-09-24,9,2008,24490.4,60,
"25,09,2008",357.36,257.36,0.51,2008-09-25,9,2008,24847.76,61,
"26,09,2008",349.78,249.78,-2.12,2008-09-26,9,2008,25197.54,62,
"29,09,2008",332.17,232.17,-5.03,2008-09-29,9,2008,25529.71,63,
"30,09,2008",320.76,220.76,-3.43,2008-09-30,9,2008,25850.47,64,
"01,10,2008",328.23,228.23,2.33,2008-10-01,10,2008,328.23,1,403.9135938
"02,10,2008",325.65,225.65,-0.79,2008-10-02,10,2008,653.88,2,
"03,10,2008",316.84,216.84,-2.71,2008-10-03,10,2008,970.72,3,
"06,10,2008",289.25,189.25,-8.71,2008-10-06,10,2008,1259.97,4,
"07,10,2008",266.17,166.17,-7.98,2008-10-07,10,2008,1526.14,5,
"08,10,2008",244.38,144.38,-8.19,2008-10-08,10,2008,1770.52,6,
"09,10,2008",272.8,172.8,11.63,2008-10-09,10,2008,2043.32,7,
"10,10,2008",257.43,157.43,-5.63,2008-10-10,10,2008,2300.75,8,
"13,10,2008",275.7,175.7,7.1,2008-10-13,10,2008,2576.45,9,
"14,10,2008",295.13,195.13,7.05,2008-10-14,10,2008,2871.58,10,
"15,10,2008",283.45,183.45,-3.96,2008-10-15,10,2008,3155.03,11,
"16,10,2008",268.46,168.46,-5.29,2008-10-16,10,2008,3423.49,12,
"17,10,2008",264.15,164.15,-1.61,2008-10-17,10,2008,3687.64,13,
"20,10,2008",266.05,166.05,0.72,2008-10-20,10,2008,3953.69,14,
"21,10,2008",264.55,164.55,-0.56,2008-10-21,10,2008,4218.24,15,
"22,10,2008",255.66,155.66,-3.36,2008-10-22,10,2008,4473.9,16,
"23,10,2008",251.25,151.25,-1.72,2008-10-23,10,2008,4725.15,17,
"24,10,2008",234.77,134.77,-6.56,2008-10-24,10,2008,4959.92,18,
"27,10,2008",227,127,-3.31,2008-10-27,10,2008,5186.92,19,
"28,10,2008",227.53,127.53,0.23,2008-10-28,10,2008,5414.45,20,
"29,10,2008",231.55,131.55,1.77,2008-10-29,10,2008,5646,21,
"30,10,2008",228.94,128.94,-1.13,2008-10-30,10,2008,5874.94,22,
"31,10,2008",225.83,125.83,-1.36,2008-10-31,10,2008,6100.77,23,
"04,11,2008",228.77,128.77,1.3,2008-11-04,11,2008,6329.54,24,
"05,11,2008",226.17,126.17,-1.14,2008-11-05,11,2008,6555.71,25,
"06,11,2008",224.73,124.73,-0.64,2008-11-06,11,2008,6780.44,26,
"07,11,2008",224.67,124.67,-0.03,2008-11-07,11,2008,7005.11,27,
"10,11,2008",221.77,121.77,-1.29,2008-11-10,11,2008,7226.88,28,
"11,11,2008",215.69,115.69,-2.74,2008-11-11,11,2008,7442.57,29,
"12,11,2008",205.33,105.33,-4.8,2008-11-12,11,2008,7647.9,30,
"13,11,2008",201.11,101.11,-2.06,2008-11-13,11,2008,7849.01,31,
"14,11,2008",201.33,101.33,0.11,2008-11-14,11,2008,8050.34,32,
"17,11,2008",198.09,98.09,-1.61,2008-11-17,11,2008,8248.43,33,
"18,11,2008",189.61,89.61,-4.28,2008-11-18,11,2008,8438.04,34,
"19,11,2008",188.8,88.8,-0.43,2008-11-19,11,2008,8626.84,35,
"20,11,2008",181.23,81.23,-4.01,2008-11-20,11,2008,8808.07,36,
"21,11,2008",183.01,83.01,0.98,2008-11-21,11,2008,8991.08,37,
"24,11,2008",180.39,80.39,-1.43,2008-11-24,11,2008,9171.47,38,
"25,11,2008",184.03,84.03,2.02,2008-11-25,11,2008,9355.5,39,
"26,11,2008",185.93,85.93,1.03,2008-11-26,11,2008,9541.43,40,
"27,11,2008",184.23,84.23,-0.91,2008-11-27,11,2008,9725.66,41,
"28,11,2008",187.49,87.49,1.77,2008-11-28,11,2008,9913.15,42,
"01,12,2008",185.8,85.8,-0.9,2008-12-01,12,2008,10098.95,43,
"02,12,2008",180.82,80.82,-2.68,2008-12-02,12,2008,10279.77,44,
"03,12,2008",179.13,79.13,-0.93,2008-12-03,12,2008,10458.9,45,
"04,12,2008",179.7,79.7,0.32,2008-12-04,12,2008,10638.6,46,
"05,12,2008",176.66,76.66,-1.69,2008-12-05,12,2008,10815.26,47,
"08,12,2008",178.91,78.91,1.27,2008-12-08,12,2008,10994.17,48,
"09,12,2008",179.02,79.02,0.06,2008-12-09,12,2008,11173.19,49,
"10,12,2008",174.8,74.8,-2.36,2008-12-10,12,2008,11347.99,50,
"11,12,2008",172.71,72.71,-1.2,2008-12-11,12,2008,11520.7,51,
"12,12,2008",170.46,70.46,-1.3,2008-12-12,12,2008,11691.16,52,
"15,12,2008",173.39,73.39,1.72,2008-12-15,12,2008,11864.55,53,
"16,12,2008",175.43,75.43,1.18,2008-12-16,12,2008,12039.98,54,
"17,12,2008",174.76,74.76,-0.38,2008-12-17,12,2008,12214.74,55,
"18,12,2008",176,76,0.71,2008-12-18,12,2008,12390.74,56,
"19,12,2008",173.6,73.6,-1.36,2008-12-19,12,2008,12564.34,57,
"22,12,2008",173.14,73.14,-0.26,2008-12-22,12,2008,12737.48,58,
"23,12,2008",173.19,73.19,0.03,2008-12-23,12,2008,12910.67,59,
"29,12,2008",174.75,74.75,0.9,2008-12-29,12,2008,13085.42,60,
"30,12,2008",179.25,79.25,2.58,2008-12-30,12,2008,13264.67,61,
"05,01,2009",181.08,81.08,1.02,2009-01-05,1,2009,181.08,1,217.4536066
"06,01,2009",188.33,88.33,4,2009-01-06,1,2009,369.41,2,
"07,01,2009",193.88,93.88,2.95,2009-01-07,1,2009,563.29,3,
"08,01,2009",187.76,87.76,-3.16,2009-01-08,1,2009,751.05,4,
"09,01,2009",191.26,91.26,1.86,2009-01-09,1,2009,942.31,5,
"12,01,2009",191.17,91.17,-0.05,2009-01-12,1,2009,1133.48,6,
"13,01,2009",189.55,89.55,-0.85,2009-01-13,1,2009,1323.03,7,
"14,01,2009",192.27,92.27,1.43,2009-01-14,1,2009,1515.3,8,
"15,01,2009",191.17,91.17,-0.57,2009-01-15,1,2009,1706.47,9,
"16,01,2009",190.31,90.31,-0.45,2009-01-16,1,2009,1896.78,10,
"19,01,2009",195.24,95.24,2.59,2009-01-19,1,2009,2092.02,11,
"20,01,2009",192.38,92.38,-1.46,2009-01-20,1,2009,2284.4,12,
"21,01,2009",188.63,88.63,-1.95,2009-01-21,1,2009,2473.03,13,
"22,01,2009",190.15,90.15,0.81,2009-01-22,1,2009,2663.18,14,
"23,01,2009",189.06,89.06,-0.57,2009-01-23,1,2009,2852.24,15,
"26,01,2009",191.09,91.09,1.07,2009-01-26,1,2009,3043.33,16,
"27,01,2009",190.93,90.93,-0.08,2009-01-27,1,2009,3234.26,17,
"28,01,2009",191.76,91.76,0.43,2009-01-28,1,2009,3426.02,18,
"29,01,2009",192.52,92.52,0.4,2009-01-29,1,2009,3618.54,19,
"30,01,2009",191.26,91.26,-0.65,2009-01-30,1,2009,3809.8,20,
"02,02,2009",190.41,90.41,-0.44,2009-02-02,2,2009,4000.21,21,
"03,02,2009",187.83,87.83,-1.35,2009-02-03,2,2009,4188.04,22,
"04,02,2009",186.5,86.5,-0.71,2009-02-04,2,2009,4374.54,23,
"05,02,2009",187.86,87.86,0.73,2009-02-05,2,2009,4562.4,24,
"06,02,2009",187.42,87.42,-0.23,2009-02-06,2,2009,4749.82,25,
"09,02,2009",187.97,87.97,0.29,2009-02-09,2,2009,4937.79,26,
"10,02,2009",185.2,85.2,-1.47,2009-02-10,2,2009,5122.99,27,
"11,02,2009",184.77,84.77,-0.23,2009-02-11,2,2009,5307.76,28,
"12,02,2009",184.42,84.42,-0.19,2009-02-12,2,2009,5492.18,29,
"13,02,2009",185.49,85.49,0.58,2009-02-13,2,2009,5677.67,30,
"17,02,2009",181.46,81.46,-2.17,2009-02-17,2,2009,5859.13,31,
"18,02,2009",176.17,76.17,-2.92,2009-02-18,2,2009,6035.3,32,
"19,02,2009",173.63,73.63,-1.44,2009-02-19,2,2009,6208.93,33,
"20,02,2009",169.24,69.24,-2.53,2009-02-20,2,2009,6378.17,34,
"23,02,2009",167.36,67.36,-1.11,2009-02-23,2,2009,6545.53,35,
"24,02,2009",160.35,60.35,-4.19,2009-02-24,2,2009,6705.88,36,
"25,02,2009",161.27,61.27,0.57,2009-02-25,2,2009,6867.15,37,
"26,02,2009",161.44,61.44,0.11,2009-02-26,2,2009,7028.59,38,
"27,02,2009",161.86,61.86,0.26,2009-02-27,2,2009,7190.45,39,
"02,03,2009",155.67,55.67,-3.82,2009-03-02,3,2009,7346.12,40,
"03,03,2009",155.73,55.73,0.04,2009-03-03,3,2009,7501.85,41,
"04,03,2009",156.13,56.13,0.26,2009-03-04,3,2009,7657.98,42,
"05,03,2009",156.11,56.11,-0.01,2009-03-05,3,2009,7814.09,43,
"06,03,2009",154.39,54.39,-1.1,2009-03-06,3,2009,7968.48,44,
"09,03,2009",150.9,50.9,-2.26,2009-03-09,3,2009,8119.38,45,
"10,03,2009",149.92,49.92,-0.65,2009-03-10,3,2009,8269.3,46,
"12,03,2009",151.4,51.4,0.99,2009-03-12,3,2009,8420.7,47,
"13,03,2009",153.04,53.04,1.08,2009-03-13,3,2009,8573.74,48,
"16,03,2009",153.05,53.05,0.01,2009-03-16,3,2009,8726.79,49,
"17,03,2009",151.86,51.86,-0.78,2009-03-17,3,2009,8878.65,50,
"18,03,2009",153.9,53.9,1.34,2009-03-18,3,2009,9032.55,51,
"19,03,2009",152.6,52.6,-0.84,2009-03-19,3,2009,9185.15,52,
"20,03,2009",153.08,53.08,0.31,2009-03-20,3,2009,9338.23,53,
"23,03,2009",152.96,52.96,-0.08,2009-03-23,3,2009,9491.19,54,
"24,03,2009",154.82,54.82,1.22,2009-03-24,3,2009,9646.01,55,
"25,03,2009",157.71,57.71,1.87,2009-03-25,3,2009,9803.72,56,
"26,03,2009",158.65,58.65,0.6,2009-03-26,3,2009,9962.37,57,
"27,03,2009",160.09,60.09,0.91,2009-03-27,3,2009,10122.46,58,
"30,03,2009",158.43,58.43,-1.04,2009-03-30,3,2009,10280.89,59,
"31,03,2009",159.86,59.86,0.9,2009-03-31,3,2009,10440.75,60,
"01,04,2009",159.11,59.11,-0.47,2009-04-01,4,2009,159.11,1,174.0125
"02,04,2009",160.4,60.4,0.81,2009-04-02,4,2009,319.51,2,
"03,04,2009",160.88,60.88,0.3,2009-04-03,4,2009,480.39,3,
"06,04,2009",160.3,60.3,-0.36,2009-04-06,4,2009,640.69,4,
"07,04,2009",160.16,60.16,-0.09,2009-04-07,4,2009,800.85,5,
"08,04,2009",162.31,62.31,1.34,2009-04-08,4,2009,963.16,6,
"09,04,2009",164.57,64.57,1.39,2009-04-09,4,2009,1127.73,7,
"14,04,2009",164.04,64.04,-0.32,2009-04-14,4,2009,1291.77,8,
"15,04,2009",161.16,61.16,-1.76,2009-04-15,4,2009,1452.93,9,
"16,04,2009",161.01,61.01,-0.09,2009-04-16,4,2009,1613.94,10,
"17,04,2009",162.38,62.38,0.85,2009-04-17,4,2009,1776.32,11,
"20,04,2009",162.42,62.42,0.02,2009-04-20,4,2009,1938.74,12,
"21,04,2009",160.77,60.77,-1.02,2009-04-21,4,2009,2099.51,13,
"22,04,2009",162.14,62.14,0.85,2009-04-22,4,2009,2261.65,14,
"23,04,2009",162.33,62.33,0.12,2009-04-23,4,2009,2423.98,15,
"24,04,2009",162.26,62.26,-0.04,2009-04-24,4,2009,2586.24,16,
"27,04,2009",161.17,61.17,-0.67,2009-04-27,4,2009,2747.41,17,
"28,04,2009",161.11,61.11,-0.04,2009-04-28,4,2009,2908.52,18,
"29,04,2009",160.54,60.54,-0.35,2009-04-29,4,2009,3069.06,19,
"30,04,2009",162.12,62.12,0.98,2009-04-30,4,2009,3231.18,20,
"04,05,2009",161.61,61.61,-0.31,2009-05-04,5,2009,3392.79,21,
"05,05,2009",160.61,60.61,-0.62,2009-05-05,5,2009,3553.4,22,
"06,05,2009",161.85,61.85,0.77,2009-05-06,5,2009,3715.25,23,
"07,05,2009",163.6,63.6,1.08,2009-05-07,5,2009,3878.85,24,
"08,05,2009",163.61,63.61,0.01,2009-05-08,5,2009,4042.46,25,
"11,05,2009",167.96,67.96,2.66,2009-05-11,5,2009,4210.42,26,
"12,05,2009",167.8,67.8,-0.1,2009-05-12,5,2009,4378.22,27,
"13,05,2009",166.71,66.71,-0.65,2009-05-13,5,2009,4544.93,28,
"14,05,2009",163.09,63.09,-2.17,2009-05-14,5,2009,4708.02,29,
"15,05,2009",164.67,64.67,0.97,2009-05-15,5,2009,4872.69,30,
"18,05,2009",164.62,64.62,-0.03,2009-05-18,5,2009,5037.31,31,
"19,05,2009",168.05,68.05,2.08,2009-05-19,5,2009,5205.36,32,
"20,05,2009",170.63,70.63,1.54,2009-05-20,5,2009,5375.99,33,
"22,05,2009",170.38,70.38,-0.15,2009-05-22,5,2009,5546.37,34,
"25,05,2009",170.81,70.81,0.25,2009-05-25,5,2009,5717.18,35,
"26,05,2009",170.8,70.8,-0.01,2009-05-26,5,2009,5887.98,36,
"27,05,2009",172.3,72.3,0.88,2009-05-27,5,2009,6060.28,37,
"28,05,2009",176.59,76.59,2.49,2009-05-28,5,2009,6236.87,38,
"29,05,2009",178.14,78.14,0.88,2009-05-29,5,2009,6415.01,39,
"01,06,2009",183.32,83.32,2.91,2009-06-01,6,2009,6598.33,40,
"02,06,2009",192.51,92.51,5.01,2009-06-02,6,2009,6790.84,41,
"03,06,2009",190.6,90.6,-0.99,2009-06-03,6,2009,6981.44,42,
"04,06,2009",189.09,89.09,-0.79,2009-06-04,6,2009,7170.53,43,
"05,06,2009",191.04,91.04,1.03,2009-06-05,6,2009,7361.57,44,
"08,06,2009",191.09,91.09,0.03,2009-06-08,6,2009,7552.66,45,
"09,06,2009",191.56,91.56,0.25,2009-06-09,6,2009,7744.22,46,
"10,06,2009",189,89,-1.34,2009-06-10,6,2009,7933.22,47,
"11,06,2009",188.24,88.24,-0.4,2009-06-11,6,2009,8121.46,48,
"12,06,2009",188.62,88.62,0.2,2009-06-12,6,2009,8310.08,49,
"15,06,2009",186.58,86.58,-1.08,2009-06-15,6,2009,8496.66,50,
"16,06,2009",182.66,82.66,-2.1,2009-06-16,6,2009,8679.32,51,
"17,06,2009",177.86,77.86,-2.63,2009-06-17,6,2009,8857.18,52,
"18,06,2009",178.05,78.05,0.11,2009-06-18,6,2009,9035.23,53,
"19,06,2009",179.62,79.62,0.88,2009-06-19,6,2009,9214.85,54,
"22,06,2009",179.56,79.56,-0.03,2009-06-22,6,2009,9394.41,55,
"23,06,2009",180.29,80.29,0.41,2009-06-23,6,2009,9574.7,56,
"25,06,2009",180.18,80.18,-0.06,2009-06-25,6,2009,9754.88,57,
"26,06,2009",180.68,80.68,0.28,2009-06-26,6,2009,9935.56,58,
"29,06,2009",180.14,80.14,-0.3,2009-06-29,6,2009,10115.7,59,
"30,06,2009",180.42,80.42,0.16,2009-06-30,6,2009,10296.12,60,
"01,07,2009",181.5,81.5,0.6,2009-07-01,7,2009,181.5,1,171.602
"02,07,2009",179.74,79.74,-0.97,2009-07-02,7,2009,361.24,2,
"03,07,2009",180.08,80.08,0.19,2009-07-03,7,2009,541.32,3,
"07,07,2009",180.42,80.42,0.19,2009-07-07,7,2009,721.74,4,
"08,07,2009",179.78,79.78,-0.35,2009-07-08,7,2009,901.52,5,
"09,07,2009",180.95,80.95,0.65,2009-07-09,7,2009,1082.47,6,
"10,07,2009",180.54,80.54,-0.23,2009-07-10,7,2009,1263.01,7,
"13,07,2009",180.73,80.73,0.11,2009-07-13,7,2009,1443.74,8,
"14,07,2009",182.06,82.06,0.74,2009-07-14,7,2009,1625.8,9,
"15,07,2009",181.7,81.7,-0.2,2009-07-15,7,2009,1807.5,10,
"16,07,2009",182.39,82.39,0.38,2009-07-16,7,2009,1989.89,11,
"17,07,2009",182.14,82.14,-0.14,2009-07-17,7,2009,2172.03,12,
"20,07,2009",183.08,83.08,0.52,2009-07-20,7,2009,2355.11,13,
"21,07,2009",183.99,83.99,0.5,2009-07-21,7,2009,2539.1,14,
"22,07,2009",182.93,82.93,-0.58,2009-07-22,7,2009,2722.03,15,
"23,07,2009",184.14,84.14,0.66,2009-07-23,7,2009,2906.17,16,
"24,07,2009",188.05,88.05,2.12,2009-07-24,7,2009,3094.22,17,
"27,07,2009",194.25,94.25,3.3,2009-07-27,7,2009,3288.47,18,
"28,07,2009",190.3,90.3,-2.03,2009-07-28,7,2009,3478.77,19,
"29,07,2009",190.64,90.64,0.18,2009-07-29,7,2009,3669.41,20,
"30,07,2009",191.32,91.32,0.36,2009-07-30,7,2009,3860.73,21,
"31,07,2009",193.72,93.72,1.25,2009-07-31,7,2009,4054.45,22,
"03,08,2009",198.71,98.71,2.58,2009-08-03,8,2009,4253.16,23,
"04,08,2009",200.21,100.21,0.75,2009-08-04,8,2009,4453.37,24,
"05,08,2009",203.77,103.77,1.78,2009-08-05,8,2009,4657.14,25,
"06,08,2009",209.43,109.43,2.78,2009-08-06,8,2009,4866.57,26,
"07,08,2009",209.54,109.54,0.05,2009-08-07,8,2009,5076.11,27,
"10,08,2009",212.13,112.13,1.24,2009-08-10,8,2009,5288.24,28,
"11,08,2009",211.2,111.2,-0.44,2009-08-11,8,2009,5499.44,29,
"12,08,2009",212.79,112.79,0.75,2009-08-12,8,2009,5712.23,30,
"13,08,2009",218.72,118.72,2.79,2009-08-13,8,2009,5930.95,31,
"14,08,2009",223.47,123.47,2.17,2009-08-14,8,2009,6154.42,32,
"17,08,2009",219.06,119.06,-1.97,2009-08-17,8,2009,6373.48,33,
"18,08,2009",220.68,120.68,0.74,2009-08-18,8,2009,6594.16,34,
"19,08,2009",219.5,119.5,-0.53,2009-08-19,8,2009,6813.66,35,
"20,08,2009",221.23,121.23,0.79,2009-08-20,8,2009,7034.89,36,
"21,08,2009",222.59,122.59,0.61,2009-08-21,8,2009,7257.48,37,
"24,08,2009",248.29,148.29,11.55,2009-08-24,8,2009,7505.77,38,
"25,08,2009",267.11,167.11,7.58,2009-08-25,8,2009,7772.88,39,
"26,08,2009",267.1,167.1,0,2009-08-26,8,2009,8039.98,40,
"27,08,2009",274.89,174.89,2.92,2009-08-27,8,2009,8314.87,41,
"28,08,2009",285.33,185.33,3.8,2009-08-28,8,2009,8600.2,42,
"31,08,2009",277.88,177.88,-2.61,2009-08-31,8,2009,8878.08,43,
"01,09,2009",277.45,177.45,-0.15,2009-09-01,9,2009,9155.53,44,
"02,09,2009",271.32,171.32,-2.21,2009-09-02,9,2009,9426.85,45,
"03,09,2009",271.16,171.16,-0.06,2009-09-03,9,2009,9698.01,46,
"04,09,2009",283.27,183.27,4.47,2009-09-04,9,2009,9981.28,47,
"07,09,2009",299.34,199.34,5.67,2009-09-07,9,2009,10280.62,48,
"08,09,2009",299.84,199.84,0.17,2009-09-08,9,2009,10580.46,49,
"09,09,2009",308.97,208.97,3.04,2009-09-09,9,2009,10889.43,50,
"10,09,2009",309.03,209.03,0.02,2009-09-10,9,2009,11198.46,51,
"11,09,2009",306.26,206.26,-0.9,2009-09-11,9,2009,11504.72,52,
"14,09,2009",289.44,189.44,-5.49,2009-09-14,9,2009,11794.16,53,
"15,09,2009",303.16,203.16,4.74,2009-09-15,9,2009,12097.32,54,
"16,09,2009",311.65,211.65,2.8,2009-09-16,9,2009,12408.97,55,
"17,09,2009",307.88,207.88,-1.21,2009-09-17,9,2009,12716.85,56,
"18,09,2009",313.18,213.18,1.72,2009-09-18,9,2009,13030.03,57,
"21,09,2009",317.66,217.66,1.43,2009-09-21,9,2009,13347.69,58,
"22,09,2009",315.36,215.36,-0.72,2009-09-22,9,2009,13663.05,59,
"23,09,2009",324.78,224.78,2.99,2009-09-23,9,2009,13987.83,60,
"24,09,2009",322.07,222.07,-0.83,2009-09-24,9,2009,14309.9,61,
"25,09,2009",314.34,214.34,-2.4,2009-09-25,9,2009,14624.24,62,
"28,09,2009",301.65,201.65,-4.04,2009-09-28,9,2009,14925.89,63,
"29,09,2009",308.57,208.57,2.29,2009-09-29,9,2009,15234.46,64,
"30,09,2009",310.54,210.54,0.64,2009-09-30,9,2009,15545,65,
"01,10,2009",308.11,208.11,-0.78,2009-10-01,10,2009,308.11,1,239.1538462
"02,10,2009",297.61,197.61,-3.41,2009-10-02,10,2009,605.72,2,
"05,10,2009",289.34,189.34,-2.78,2009-10-05,10,2009,895.06,3,
"06,10,2009",295.16,195.16,2.01,2009-10-06,10,2009,1190.22,4,
"07,10,2009",294.79,194.79,-0.13,2009-10-07,10,2009,1485.01,5,
"08,10,2009",292.2,192.2,-0.88,2009-10-08,10,2009,1777.21,6,
"09,10,2009",287.96,187.96,-1.45,2009-10-09,10,2009,2065.17,7,
"12,10,2009",289.22,189.22,0.44,2009-10-12,10,2009,2354.39,8,
"13,10,2009",285.37,185.37,-1.33,2009-10-13,10,2009,2639.76,9,
"14,10,2009",296.04,196.04,3.74,2009-10-14,10,2009,2935.8,10,
"15,10,2009",288.01,188.01,-2.71,2009-10-15,10,2009,3223.81,11,
"16,10,2009",288.96,188.96,0.33,2009-10-16,10,2009,3512.77,12,
"19,10,2009",287.47,187.47,-0.52,2009-10-19,10,2009,3800.24,13,
"20,10,2009",286.48,186.48,-0.34,2009-10-20,10,2009,4086.72,14,
"21,10,2009",280.34,180.34,-2.14,2009-10-21,10,2009,4367.06,15,
"22,10,2009",280.43,180.43,0.03,2009-10-22,10,2009,4647.49,16,
"23,10,2009",286.45,186.45,2.15,2009-10-23,10,2009,4933.94,17,
"26,10,2009",287.98,187.98,0.53,2009-10-26,10,2009,5221.92,18,
"27,10,2009",286.01,186.01,-0.68,2009-10-27,10,2009,5507.93,19,
"28,10,2009",283.98,183.98,-0.71,2009-10-28,10,2009,5791.91,20,
"29,10,2009",282.83,182.83,-0.4,2009-10-29,10,2009,6074.74,21,
"30,10,2009",284.31,184.31,0.52,2009-10-30,10,2009,6359.05,22,
"02,11,2009",280.75,180.75,-1.25,2009-11-02,11,2009,6639.8,23,
"03,11,2009",278.53,178.53,-0.79,2009-11-03,11,2009,6918.33,24,
"04,11,2009",277.83,177.83,-0.25,2009-11-04,11,2009,7196.16,25,
"05,11,2009",275.25,175.25,-0.93,2009-11-05,11,2009,7471.41,26,
"06,11,2009",276.69,176.69,0.52,2009-11-06,11,2009,7748.1,27,
"09,11,2009",273.82,173.82,-1.04,2009-11-09,11,2009,8021.92,28,
"10,11,2009",273.4,173.4,-0.15,2009-11-10,11,2009,8295.32,29,
"11,11,2009",270.93,170.93,-0.9,2009-11-11,11,2009,8566.25,30,
"12,11,2009",270.76,170.76,-0.06,2009-11-12,11,2009,8837.01,31,
"13,11,2009",271.07,171.07,0.11,2009-11-13,11,2009,9108.08,32,
"16,11,2009",271.06,171.06,0,2009-11-16,11,2009,9379.14,33,
"17,11,2009",271.02,171.02,-0.01,2009-11-17,11,2009,9650.16,34,
"18,11,2009",270.35,170.35,-0.25,2009-11-18,11,2009,9920.51,35,
"19,11,2009",270.44,170.44,0.03,2009-11-19,11,2009,10190.95,36,
"20,11,2009",269.23,169.23,-0.45,2009-11-20,11,2009,10460.18,37,
"23,11,2009",270.16,170.16,0.35,2009-11-23,11,2009,10730.34,38,
"24,11,2009",271.07,171.07,0.34,2009-11-24,11,2009,11001.41,39,
"25,11,2009",272.38,172.38,0.48,2009-11-25,11,2009,11273.79,40,
"26,11,2009",271.8,171.8,-0.21,2009-11-26,11,2009,11545.59,41,
"27,11,2009",265.14,165.14,-2.45,2009-11-27,11,2009,11810.73,42,
"30,11,2009",263.66,163.66,-0.56,2009-11-30,11,2009,12074.39,43,
"01,12,2009",263.51,163.51,-0.06,2009-12-01,12,2009,12337.9,44,
"02,12,2009",264.15,164.15,0.24,2009-12-02,12,2009,12602.05,45,
"03,12,2009",267.31,167.31,1.2,2009-12-03,12,2009,12869.36,46,
"04,12,2009",267.42,167.42,0.04,2009-12-04,12,2009,13136.78,47,
"07,12,2009",267.69,167.69,0.1,2009-12-07,12,2009,13404.47,48,
"08,12,2009",264.87,164.87,-1.05,2009-12-08,12,2009,13669.34,49,
"09,12,2009",262.92,162.92,-0.74,2009-12-09,12,2009,13932.26,50,
"10,12,2009",259.89,159.89,-1.15,2009-12-10,12,2009,14192.15,51,
"11,12,2009",264.75,164.75,1.87,2009-12-11,12,2009,14456.9,52,
"14,12,2009",263.42,163.42,-0.5,2009-12-14,12,2009,14720.32,53,
"15,12,2009",261.76,161.76,-0.63,2009-12-15,12,2009,14982.08,54,
"16,12,2009",261.1,161.1,-0.25,2009-12-16,12,2009,15243.18,55,
"17,12,2009",259.61,159.61,-0.57,2009-12-17,12,2009,15502.79,56,
"18,12,2009",257.4,157.4,-0.85,2009-12-18,12,2009,15760.19,57,
"21,12,2009",253.55,153.55,-1.5,2009-12-21,12,2009,16013.74,58,
"22,12,2009",252.97,152.97,-0.23,2009-12-22,12,2009,16266.71,59,
"23,12,2009",254.75,154.75,0.7,2009-12-23,12,2009,16521.46,60,
"28,12,2009",254.69,154.69,-0.02,2009-12-28,12,2009,16776.15,61,
"29,12,2009",258.9,158.9,1.65,2009-12-29,12,2009,17035.05,62,
"30,12,2009",261.77,161.77,1.11,2009-12-30,12,2009,17296.82,63,
"04,01,2010",262.71,162.71,0.36,2010-01-04,1,2010,262.71,1,274.5526984
"05,01,2010",261.69,161.69,-0.39,2010-01-05,1,2010,524.4,2,
"06,01,2010",262.02,162.02,0.13,2010-01-06,1,2010,786.42,3,
"07,01,2010",264.6,164.6,0.98,2010-01-07,1,2010,1051.02,4,
"08,01,2010",266.15,166.15,0.59,2010-01-08,1,2010,1317.17,5,
"11,01,2010",272.89,172.89,2.53,2010-01-11,1,2010,1590.06,6,
